video_id,channel_id,category_id
J64l4pR4ylk,UCEjCyBoWP57QRkmFRz-aOGw,27
J6MrgFQ10_s,UCFPySgAumPBFo0VFf8hjCjw,1
J6PePs3nMSA,UCrjQG1gLZ4cDwIzrGA5pRBw,22
j6r0GoLWUik,UC_BPD0TBnFtRExZOhIFEQYQ,20
J6XciOTTj_E,UC1Q3UfVjchyhbtyJXc_mu5w,24
j7c4u3kTxLc,UC4UaWbUUwVvCxWNqhb4f16Q,22
j7DzqmZG7rg,UCAapm4DhqB5ckqr61IGdTUw,22
j7hoadpMSu0,UCgnFSj7jQffD5V5m05j4dPw,22
J84x2s7bGt0,UCHQfFg_epoUK0htwmiUyzEQ,27
j85rQSeQVd8,UCCK3OZi788Ok44K97WAhLKQ,25
j8EEauY5pS4,UCvQoK_VN52NG9CwB7Tc9WZg,27
J8eK3mDbLE0,UCRnC_XIuIVFKWphUcLd4MVA,27
j8qafJ2CKHA,UCcpCelkp30ukU3ZKUXsU25g,24
J8QhhBiizNs,UCn0XmAUFv6d2tofMFEesSNw,24
J8qxE41N054,UC9U2IYFVPd-Hl6zAeZQL7eQ,22
j8ScUtrt21M,UCEa6e_J_Xs_GKCzG8Eq15Xw,24
J8St1wBSTWc,UCckltLEhFLv8Xz_lQhYfwmg,25
j8tlHSIRTX8,UCCK3OZi788Ok44K97WAhLKQ,25
J8WWTnBoCTo,UCCK3OZi788Ok44K97WAhLKQ,25
j9MWviQBZv0,UCs_mHlm5_C82W5WCIJaSMbQ,22
J9ox4-RAuwA,UCCK3OZi788Ok44K97WAhLKQ,25
J9xQN-KHsQE,UCVwbUjoiTUXxeVjsxW9Kwng,10
jA_ub2oJ-Io,UCaRBojHlDl24Tzh6Vt6dihQ,20
JA76hif3Z6g,UCRnC_XIuIVFKWphUcLd4MVA,27
jA7or8x2bS8,UCYG2PZN2DImFqoTcj983iqA,24
jA82c56xbUU,UCR0Bia1mQ7NQp31WWNhoFnw,22
JAO4MddiiMU,UCRnC_XIuIVFKWphUcLd4MVA,27
JaoW4XJwvwo,UCrjQG1gLZ4cDwIzrGA5pRBw,22
JavyAAlw224,UC-ss1l2vO46QAgyCsPRIVDA,27
jB-qxga4q2w,UCETxOvOv9_44-CUzsPlzyxQ,28
jbEzCIqhTV8,UCglXlpWjIi95auM3umWWLdw,28
JBFGKqFYIEE,UCmqflTSJ6911aCrnaWIXxsA,24
JbGKPdvs_MU,UCdTL_n9uC2_DlLX7ohcKpVQ,24
JBhyx4jA-Qc,UCn0XmAUFv6d2tofMFEesSNw,24
JbIyn1Pkb0c,UC1Q3UfVjchyhbtyJXc_mu5w,24
jBLRM1ka3K4,UC8irIP66QzlZNVgqe4vwN9g,10
JbO_8tpK-M0,UCckltLEhFLv8Xz_lQhYfwmg,25
JbPgWtdeAOo,UCckltLEhFLv8Xz_lQhYfwmg,25
jBSqLym7vyE,UCckltLEhFLv8Xz_lQhYfwmg,25
JbxQUNys_MU,UCn0XmAUFv6d2tofMFEesSNw,24
Jc_sI8XwxFg,UC_BPD0TBnFtRExZOhIFEQYQ,20
jC4_jpujY4M,UCr8qGT-Mv9tdCo-aPr06REQ,1
JcChzXxsOx0,UCckltLEhFLv8Xz_lQhYfwmg,25
jCKBGf5c4u8,UCckltLEhFLv8Xz_lQhYfwmg,25
JclZghImcmo,UCrjQG1gLZ4cDwIzrGA5pRBw,22
JcpPgBuF6zk,UCckltLEhFLv8Xz_lQhYfwmg,25
jCQLKXsESw8,UCckltLEhFLv8Xz_lQhYfwmg,25
Jctb2bf-5tQ,UCFPySgAumPBFo0VFf8hjCjw,2
jD-WRkfolag,UCiOEgWwAKbfrVb795hqQc9A,24
jdErpnpi7HQ,UCCK3OZi788Ok44K97WAhLKQ,25
jDFSvfIH2Ic,UCr8qGT-Mv9tdCo-aPr06REQ,1
JdJWBw7wXlQ,UCgnFSj7jQffD5V5m05j4dPw,22
jDLZJj4zd4c,UCEmrzEYds6XN_7dd_5_XnrA,24
Jdpw71iqXdU,UCJsN1Mmx4GRA6sCYdfKqpSQ,10
JdU01UQbLj8,UCckltLEhFLv8Xz_lQhYfwmg,25
Je-pD0RJWz0,UCn0XmAUFv6d2tofMFEesSNw,24
jE6gzxSd5VA,UCckltLEhFLv8Xz_lQhYfwmg,25
JeACiJA5VsY,UCEUSUxrhCt4n0Pp9WB7q7-w,24
jEG6Y_3atVM,UC7hqTC-ChL-_PUKhctTt50A,19
jeHevW154kY,UCt7aYc76HmITvYbbQlHyFnw,27
jElPAQjxuWQ,UCrjQG1gLZ4cDwIzrGA5pRBw,22
JePtbgqRU7s,UCRJPCCeeEsLiZkCjWlulDCg,22
jEq_4BCz4cc,UC8irIP66QzlZNVgqe4vwN9g,10
JEu2l9tnOuo,UCckltLEhFLv8Xz_lQhYfwmg,25
JEWdkgyvVm0,UCgnFSj7jQffD5V5m05j4dPw,22
JEYPP9X-dYs,UCgnFSj7jQffD5V5m05j4dPw,22
jf_SBNu8lrE,UCBR9iW2qo_7LP9_9u3A2ZeQ,20
JF06QSMdPv0,UCrjQG1gLZ4cDwIzrGA5pRBw,22
JFAI4KE9mAM,UC92h2ZVbLNazWe038DnzIUA,22
jFbqCmVgPPI,UCu_V8lfzyGspxP-LNFowW9w,10
JfCJUdsEwZI,UCckltLEhFLv8Xz_lQhYfwmg,25
JFjEKxL0Lt0,UCCK3OZi788Ok44K97WAhLKQ,25
jfm2hOSokck,UCckltLEhFLv8Xz_lQhYfwmg,25
JFW2_-rM8LM,UCVmkgq5EQR_Dls3LG-wkrjw,28
jFWj7G_bN7I,UCEoihco2ah097z2YwYOtojw,20
jg2dzmVhj18,UCs_mHlm5_C82W5WCIJaSMbQ,22
JGAbOSmPMZE,UCckltLEhFLv8Xz_lQhYfwmg,25
JGFqrGqS6zg,UCrjQG1gLZ4cDwIzrGA5pRBw,22
jGgLgw0OggM,UCVmkgq5EQR_Dls3LG-wkrjw,22
JgRLfRvpAQU,UCCK3OZi788Ok44K97WAhLKQ,25
JgsBVfTtMrA,UCm-TY_JakK4dHAwF6QqcZSg,20
jGtbOlfTBX0,UCHQfFg_epoUK0htwmiUyzEQ,27
Jgwebx_ussg,UCuc40qp1ZKB_ZbDw9iml8Kg,22
Jh23A0dt9Ko,UCCK3OZi788Ok44K97WAhLKQ,25
JHAThZ3Nm1E,UCU5WmQA3Ur1Yriw5pMqoBNQ,24
Jhm5wr26aSI,UCFPySgAumPBFo0VFf8hjCjw,10
JHRwx_WEBtA,UC4UaWbUUwVvCxWNqhb4f16Q,22
jHUCB4AMaIA,UCBR9iW2qo_7LP9_9u3A2ZeQ,20
ji08dtOG0cM,UCckltLEhFLv8Xz_lQhYfwmg,25
Ji5EicC3Ewg,UCckltLEhFLv8Xz_lQhYfwmg,25
JIedujJh5ig,UC8irIP66QzlZNVgqe4vwN9g,10
jIHMN_FRoL4,UCn0XmAUFv6d2tofMFEesSNw,24
JITVDQ3dats,UCu_V8lfzyGspxP-LNFowW9w,10
jjC50Tzx0Ck,UCgnFSj7jQffD5V5m05j4dPw,24
jJCm63SjRY0,UCKA7SQOUkD1_z5lr016Q70w,22
JjE_tM13Nts,UCEuz_HGv5er0LZsztjO4g5Q,24
JjeH4QW7vNk,UCh9qXeL8eP3Txra2908xksg,10
jJHwwilYrDw,UCckltLEhFLv8Xz_lQhYfwmg,25
jjlJAWGdJaw,UCMeObxIFpmRVL22ZpL4ME9g,22
jk1vbrVVsZo,UCckltLEhFLv8Xz_lQhYfwmg,25
JK5XA4MPI5I,UCCK3OZi788Ok44K97WAhLKQ,25
jK7xns2cyho,UCFPySgAumPBFo0VFf8hjCjw,2
jk9i1b_B36k,UCKS1HX4moHCcDBZnM9k4giw,1
JKfP-tkGjU8,UCCK3OZi788Ok44K97WAhLKQ,25
JKpn8FPjc6Y,UCjK3LREYZUrNKnk56Prhe4w,29
jKR8ifeXOtY,UCaRBojHlDl24Tzh6Vt6dihQ,20
JkwcLzQqVK8,UCk6Bzr5M-8n_KN2guSmWmMw,24
jL-8wX3-3ws,UC0PdkCm3QlHJ8HdH4JeNirA,20
Jl9ykkhKJPQ,UCltN1illHSguno1gokRShxA,26
JLFHm3NOb5c,UCk6Bzr5M-8n_KN2guSmWmMw,22
jLJuwlbKCdM,UCckltLEhFLv8Xz_lQhYfwmg,25
jlKTV66ZfCU,UCEjCyBoWP57QRkmFRz-aOGw,27
JLmzzzqXFzE,UCEUSUxrhCt4n0Pp9WB7q7-w,24
JLpeAAzjoGM,UCRnC_XIuIVFKWphUcLd4MVA,27
jLpQIMHXPCA,UCgnFSj7jQffD5V5m05j4dPw,25
jm6pdxot2PU,UCEjCyBoWP57QRkmFRz-aOGw,27
jma3GGLIYsc,UCCK3OZi788Ok44K97WAhLKQ,25
JMG1gyZxHVY,UC0PdkCm3QlHJ8HdH4JeNirA,20
jMiyWnIpNGA,UCt7aYc76HmITvYbbQlHyFnw,27
jMKc11QOzRg,UCr8qGT-Mv9tdCo-aPr06REQ,1
jMNCDdQ_v5g,UC_BPD0TBnFtRExZOhIFEQYQ,20
Jmpz82so9Ik,UCJsN1Mmx4GRA6sCYdfKqpSQ,10
JMtHVXOFioQ,UCckltLEhFLv8Xz_lQhYfwmg,25
jn9-O-81D7U,UCckltLEhFLv8Xz_lQhYfwmg,25
JNE-lAM1V7w,UCWqN5l7FwMO6-gT8Dg9mx5A,22
jnFInF3vTpA,UCCK3OZi788Ok44K97WAhLKQ,25
jNfldVLEP5s,UCglXlpWjIi95auM3umWWLdw,28
JnHNjwG05EM,UCc8W1zUTmtNqXIhOHxPIAuw,27
JNHWjjBdpSo,UC_BPD0TBnFtRExZOhIFEQYQ,20
jnnliRSWdVE,UCMQYRNX1Fg-HJ8Ey7Z3WPrA,24
jNSvvM8cu_Q,UCCK3OZi788Ok44K97WAhLKQ,25
JnzGzlfy6UA,UCYFn7BOOlmL21iNJ6q5IDfg,24
jo8aA-4GD-Q,UCEjCyBoWP57QRkmFRz-aOGw,27
jOApD533bb0,UC1Q3UfVjchyhbtyJXc_mu5w,24
jOBts-Ba4ww,UC_BPD0TBnFtRExZOhIFEQYQ,20
jOi0kZMcfz4,UCKA7SQOUkD1_z5lr016Q70w,22
JomtNYultKc,UCDm4BW0Q5d-zASSuRyvPGXw,22
joPCfSeDruI,UCwkHQPpM4IvsJZiIwW9_8Ng,22
JOWoiWp28tU,UCCK3OZi788Ok44K97WAhLKQ,25
jP1aDvcst58,UCKA7SQOUkD1_z5lr016Q70w,22
jPH-7jhQMaU,UCnY7v189bwoSTFFYD_PNWhQ,27
JPHG8q4nUGI,UCckltLEhFLv8Xz_lQhYfwmg,25
jpLuY9_3zNY,UCn0XmAUFv6d2tofMFEesSNw,24
JPT93NSnqUQ,UCNFDDKoTezuSWbIjjHA76xQ,22
JQ2nqakW3wY,UC6lDrxy3lS4LNRuuBtryqpQ,22
JQgZMWr6J1A,UCwkHQPpM4IvsJZiIwW9_8Ng,22
JQi06mZlQz8,UCiTVdDN9GI0xzzyvPHrk8VA,22
Jqpi7Xno3pw,UCOLdaAcrdzYY3ug15EuuFAg,26
JqQbgwSBcxs,UCn0XmAUFv6d2tofMFEesSNw,24
jqSTFooutQk,UCDm4BW0Q5d-zASSuRyvPGXw,22
JQT6_IStCoA,UC0PdkCm3QlHJ8HdH4JeNirA,20
JR-KC48Uqz0,UCR5y9OV23c0jJ4RGwDvGnLw,27
JRdy96Por_k,UCEUSUxrhCt4n0Pp9WB7q7-w,24
jREs-9yeTrA,UCckltLEhFLv8Xz_lQhYfwmg,25
Jrf3flLImsY,UCaRBojHlDl24Tzh6Vt6dihQ,20
JRJ_of7sYyE,UCckltLEhFLv8Xz_lQhYfwmg,25
JrNtOe0GuSY,UCOQAZV0vURpWMKTlAGVy8rQ,10
jrycYLV0cq4,UCnirzf0fEAPfQV__61iwSQQ,20
JS7qpJE_HOg,UCfK5mYo5nvU4d4vkguhSn6Q,10
jSQj2yCTiAI,UCu7cGbQEMgGk8TD0ZYucM5g,27
jSuJrpUJAgE,UCckltLEhFLv8Xz_lQhYfwmg,25
JSVRBXY-gY8,UCrjQG1gLZ4cDwIzrGA5pRBw,22
jT34Nw8rwus,UCgnFSj7jQffD5V5m05j4dPw,22
JTcwkBrM030,UCn0XmAUFv6d2tofMFEesSNw,24
JtgH9WvI9QA,UCgnFSj7jQffD5V5m05j4dPw,22
JtMoB2TrLaU,UCOQAZV0vURpWMKTlAGVy8rQ,10
JTNADIj1A4I,UCltN1illHSguno1gokRShxA,26
Jtnb7bGdYiU,UCTb1H9XUOHjqA9hVvxCht0w,22
JTni8gYzFbU,UCuc40qp1ZKB_ZbDw9iml8Kg,22
JtRbVw0fdIg,UCwkHQPpM4IvsJZiIwW9_8Ng,22
jukmlUWxTrA,UCNFDDKoTezuSWbIjjHA76xQ,22
jURIJre7DiU,UCu_V8lfzyGspxP-LNFowW9w,10
juy7m2iNIlA,UCckltLEhFLv8Xz_lQhYfwmg,25
JVA2P5y-THQ,UCd3VsafChPVXeIufCAzCprA,27
jvb9kJZF2BA,UCEUSUxrhCt4n0Pp9WB7q7-w,24
jVHVLu07a0g,UCEuz_HGv5er0LZsztjO4g5Q,24
jVnJU055_u8,UCDdPJHmxHCJLH1sDyytCATw,22
Jvsn_rUjkYo,UCKA7SQOUkD1_z5lr016Q70w,22
jvykMmA1Zck,UC92h2ZVbLNazWe038DnzIUA,22
Jw4LioLijJc,UCDdPJHmxHCJLH1sDyytCATw,22
jw9HeVE7Mtk,UCEjCyBoWP57QRkmFRz-aOGw,27
jWF1H-smYbA,UCOQAZV0vURpWMKTlAGVy8rQ,10
JWhjyg7iRGY,UCrjQG1gLZ4cDwIzrGA5pRBw,22
jWlFCHC-e4Y,UCJsN1Mmx4GRA6sCYdfKqpSQ,10
jwPQaEAKZlo,UCRnC_XIuIVFKWphUcLd4MVA,27
JwVD2fGYkZc,UCiOEgWwAKbfrVb795hqQc9A,24
JwW-XTOe51g,UC2Wq8OiU3P9sSRxHpFEe_0Q,22
jx03faWAJcU,UCe13xXtdfx_n0_z1qeXV6_g,10
JX8afxyHRnQ,UCOLdaAcrdzYY3ug15EuuFAg,26
jxF9qRHDoHU,UCwkHQPpM4IvsJZiIwW9_8Ng,22
jxl3mvEUylc,UC7301rstHsGPohgeR_kh8Pw,26
jXreaCpMwM0,UCt7aYc76HmITvYbbQlHyFnw,27
JxuLnsL5Mx0,UCs_mHlm5_C82W5WCIJaSMbQ,22
jXVeBdLGPHA,UC6lDrxy3lS4LNRuuBtryqpQ,22
JY1oV4BCkA0,UCckltLEhFLv8Xz_lQhYfwmg,25
jY3LT_co6Xo,UCNyujDJFZqQml78mdpb2rNA,24
Jyd38Ad_1t0,UCc8W1zUTmtNqXIhOHxPIAuw,27
jyhluww6EvY,UCckltLEhFLv8Xz_lQhYfwmg,25
jyq6AXmas7c,UC7301rstHsGPohgeR_kh8Pw,26
jYREQHmM9QM,UCh9qXeL8eP3Txra2908xksg,10
jYti6qs5K9M,UCt7aYc76HmITvYbbQlHyFnw,27
JYVIz-glON8,UCAapm4DhqB5ckqr61IGdTUw,22
jyY37OBKO_U,UCu_V8lfzyGspxP-LNFowW9w,10
JyyxlLIkSVI,UCckltLEhFLv8Xz_lQhYfwmg,25
JzaRemTIu2s,UCKEKf35apTUvSLs-c1DCekw,27
jZB-UGlN30Y,UCYG2PZN2DImFqoTcj983iqA,24
JZF4NXLqsns,UCAapm4DhqB5ckqr61IGdTUw,20
JZKu3f523c4,UCckltLEhFLv8Xz_lQhYfwmg,25
jZwHGGLM1FQ,UCCK3OZi788Ok44K97WAhLKQ,25
k_avKoXEtjk,UC3C6rQHX8pkjSyOm-620k3w,28
k_dx4OCI1nY,UCuc40qp1ZKB_ZbDw9iml8Kg,22
k_jIXU7Q6Cs,UCDdPJHmxHCJLH1sDyytCATw,22
k_mEuU67Spg,UCDdPJHmxHCJLH1sDyytCATw,22
k_mwPosOhyc,UCVmkgq5EQR_Dls3LG-wkrjw,28
K_UTXv0wLZw,UCckltLEhFLv8Xz_lQhYfwmg,25
K-G3EoWUvec,UCRtAu8OVYVfuNZmTV-Ug0zA,27
K-gVxYDx5ZA,UCuc40qp1ZKB_ZbDw9iml8Kg,22
k-tvanQbJbI,UCdTL_n9uC2_DlLX7ohcKpVQ,24
K0i2J4bhRAo,UCCK3OZi788Ok44K97WAhLKQ,25
k0LPXB84Qwg,UCOLdaAcrdzYY3ug15EuuFAg,26
k0n1SXDFEmU,UCmqflTSJ6911aCrnaWIXxsA,24
K0u8PJWX3V8,UCaRBojHlDl24Tzh6Vt6dihQ,20
k0ZcF0nSsSQ,UC8irIP66QzlZNVgqe4vwN9g,10
K11Pp6mJTZY,UCgnFSj7jQffD5V5m05j4dPw,22
K19AYOFzviA,UCckltLEhFLv8Xz_lQhYfwmg,25
k1hiyG2zHZg,UCU5WmQA3Ur1Yriw5pMqoBNQ,24
k1iichgb5F4,UCgnFSj7jQffD5V5m05j4dPw,24
K1kue4sUeBI,UCQxq1x6XKl1oRJ_aSOdurWQ,10
K1uSO7SK1Ec,UCn0XmAUFv6d2tofMFEesSNw,24
k2j0Lu8BJLQ,UCnY7v189bwoSTFFYD_PNWhQ,27
K39VYyjzACI,UCgnFSj7jQffD5V5m05j4dPw,22
k3npYommz0A,UCKS1HX4moHCcDBZnM9k4giw,1
k3vtCw95WN0,UCcrktZCp1tY9eDqrk6fMrsA,24
K4CjQ4Dxr80,UCcrktZCp1tY9eDqrk6fMrsA,24
K4eREcg1BIM,UCcrktZCp1tY9eDqrk6fMrsA,24
K4ghNlCVUpg,UCOLdaAcrdzYY3ug15EuuFAg,26
K4qdU7ZJFHE,UCR5y9OV23c0jJ4RGwDvGnLw,27
K4vji-KvcpI,UCgnFSj7jQffD5V5m05j4dPw,22
k5Dd9LkvKO4,UCu7cGbQEMgGk8TD0ZYucM5g,27
k5kg3mNP10U,UCU5WmQA3Ur1Yriw5pMqoBNQ,24
K5NPEgcZApw,UC_wCgvTythKNffDZ0IQNvYQ,28
k5OBDu9hJxk,UCh9qXeL8eP3Txra2908xksg,10
k6kmm9tJwpk,UCe13xXtdfx_n0_z1qeXV6_g,10
k6SLUl6Cp1c,UCNyujDJFZqQml78mdpb2rNA,24
K6X6WGDKmzo,UCmqflTSJ6911aCrnaWIXxsA,24
K794GzaPg3Q,UCkysZsPin4y9iQHS-QYygeQ,20
K7i4n0yQuPQ,UCRtAu8OVYVfuNZmTV-Ug0zA,27
K7TPpKkXZk4,UCrjQG1gLZ4cDwIzrGA5pRBw,22
K8kQaT4RYgY,UCRnC_XIuIVFKWphUcLd4MVA,27
K9TX0cTI_Uc,UCETxOvOv9_44-CUzsPlzyxQ,28
K9ysnM8ve68,UCMeObxIFpmRVL22ZpL4ME9g,22
kAdMkqi5-Dw,UCh9qXeL8eP3Txra2908xksg,10
kAfCsozEQzQ,UCmqflTSJ6911aCrnaWIXxsA,24
kaFK5rcJzvE,UCCK3OZi788Ok44K97WAhLKQ,25
kakSk5rPXe0,UCdTL_n9uC2_DlLX7ohcKpVQ,24
kAv1IdmzhlI,UCckltLEhFLv8Xz_lQhYfwmg,25
kb3j0pz9qhI,UCfK5mYo5nvU4d4vkguhSn6Q,24
KB4fMydImB8,UC2Wq8OiU3P9sSRxHpFEe_0Q,22
kB8cAL8ARV0,UC-ss1l2vO46QAgyCsPRIVDA,27
kBCKpDAGGco,UC3C6rQHX8pkjSyOm-620k3w,28
kbEbE2mwTls,UCCK3OZi788Ok44K97WAhLKQ,25
kBq3TN641Z0,UCckltLEhFLv8Xz_lQhYfwmg,25
KbsAZiK6sCA,UCckltLEhFLv8Xz_lQhYfwmg,25
KbxqJXA8EgI,UCCK3OZi788Ok44K97WAhLKQ,25
kBz6hvcqidQ,UCgnFSj7jQffD5V5m05j4dPw,22
kC9M--9Pv5M,UCTb1H9XUOHjqA9hVvxCht0w,22
kCGVf_Ai0-0,UCckltLEhFLv8Xz_lQhYfwmg,25
kcptUWx2zpQ,UCCK3OZi788Ok44K97WAhLKQ,25
KCWaTP2qIys,UCckltLEhFLv8Xz_lQhYfwmg,25
kD9MeajIEO4,UCR0Bia1mQ7NQp31WWNhoFnw,20
KDe-cjXPqzI,UCCK3OZi788Ok44K97WAhLKQ,25
KdGwn5FAwAo,UCDm4BW0Q5d-zASSuRyvPGXw,22
Kdhq7A1Pkbw,UCEuz_HGv5er0LZsztjO4g5Q,24
Kdl3qO9RhSQ,UCNyujDJFZqQml78mdpb2rNA,24
Kdpzyy4alIQ,UCEuz_HGv5er0LZsztjO4g5Q,24
KdR5WrUJm-8,UCCK3OZi788Ok44K97WAhLKQ,25
kDvNixmxUZk,UCgnFSj7jQffD5V5m05j4dPw,22
Ke4D-ZFu0_Q,UCnirzf0fEAPfQV__61iwSQQ,20
KEKE19uAL9o,UCKEKf35apTUvSLs-c1DCekw,27
kEl28GOGHGg,UCvQoK_VN52NG9CwB7Tc9WZg,27
kEyL5-W9bkI,UCckltLEhFLv8Xz_lQhYfwmg,25
kf_LQLcQzr4,UCWqN5l7FwMO6-gT8Dg9mx5A,22
KF5xId0cMAg,UCckltLEhFLv8Xz_lQhYfwmg,25
KF6XbdBKpDE,UCHQfFg_epoUK0htwmiUyzEQ,27
kfHTW9kEOg0,UCU5WmQA3Ur1Yriw5pMqoBNQ,24
KFphKBmVWt8,UCs_mHlm5_C82W5WCIJaSMbQ,22
kFrQhyI2xuo,UCMeObxIFpmRVL22ZpL4ME9g,22
KfwqB115PHs,UCmqflTSJ6911aCrnaWIXxsA,24
kgIB4jfGqcY,UCd3VsafChPVXeIufCAzCprA,27
KGp9kaZnvwc,UCEoihco2ah097z2YwYOtojw,20
KGplpHzSBPA,UC0CXMeU0432EMgBnlBaY_yA,27
KH_lOiBUd0E,UCd3VsafChPVXeIufCAzCprA,1
Kh7VXmmy4BM,UCCK3OZi788Ok44K97WAhLKQ,25
KhUXEmasqpM,UCKA7SQOUkD1_z5lr016Q70w,22
khwHi69NSfs,UCDO8zlJiV9ZgaMMK2DyX1Dw,17
KHwMNzxSCuA,UCjK3LREYZUrNKnk56Prhe4w,29
KhytGzJ7oCQ,UCgnFSj7jQffD5V5m05j4dPw,22
Ki972gR-EuU,UCckltLEhFLv8Xz_lQhYfwmg,25
KIE7kZdQ5gA,UCVmkgq5EQR_Dls3LG-wkrjw,28
KIITR-a9vs4,UCiOEgWwAKbfrVb795hqQc9A,24
KIOEdZJEFVs,UCYG2PZN2DImFqoTcj983iqA,24
kiplHdApqE4,UCn0XmAUFv6d2tofMFEesSNw,24
KixvlCW6dHY,UCgnFSj7jQffD5V5m05j4dPw,22
kJa0MDZIY7A,UCDO8zlJiV9ZgaMMK2DyX1Dw,17
KJAZb2ziOtI,UCu7cGbQEMgGk8TD0ZYucM5g,27
kjgiyRjyPpM,UCckltLEhFLv8Xz_lQhYfwmg,25
KJk6_MLRAkk,UCU5WmQA3Ur1Yriw5pMqoBNQ,24
KJmvd8oTFuA,UCmqflTSJ6911aCrnaWIXxsA,24
KJQcmAkazps,UCCK3OZi788Ok44K97WAhLKQ,25
KJRDMRstdDk,UC-ss1l2vO46QAgyCsPRIVDA,27
kK9_KuwC7O0,UCOQAZV0vURpWMKTlAGVy8rQ,27
kk9ehlj0v6I,UCnirzf0fEAPfQV__61iwSQQ,20
kkoHuPJgCU4,UCckltLEhFLv8Xz_lQhYfwmg,25
KkqaTT7iDww,UCQxq1x6XKl1oRJ_aSOdurWQ,10
kkU81OYdnfE,UCNyujDJFZqQml78mdpb2rNA,24
kKxafrev890,UCCK3OZi788Ok44K97WAhLKQ,25
kkXcSbb1Wyo,UCckltLEhFLv8Xz_lQhYfwmg,25
kL_UaxBFMVE,UCglXlpWjIi95auM3umWWLdw,28
Kl3hPG7gr-A,UC7hqTC-ChL-_PUKhctTt50A,19
Kl6tqZnNHWk,UCckltLEhFLv8Xz_lQhYfwmg,25
KLAxKiGktHY,UCn0XmAUFv6d2tofMFEesSNw,24
KLEVHFiwoDU,UCCK3OZi788Ok44K97WAhLKQ,25
KLgt0WfhkZ0,UC0CXMeU0432EMgBnlBaY_yA,27
kLHciZSOU6A,UC4UaWbUUwVvCxWNqhb4f16Q,22
kLHEOJnQIXc,UCr8qGT-Mv9tdCo-aPr06REQ,1
kLnk0htgQVo,UCCK3OZi788Ok44K97WAhLKQ,25
Klpw6E_erNI,UCnirzf0fEAPfQV__61iwSQQ,20
KLrjg-EmjYU,UCHQfFg_epoUK0htwmiUyzEQ,27
kM52vo4c2g0,UCHQfFg_epoUK0htwmiUyzEQ,27
KmaDvCWSWY8,UCckltLEhFLv8Xz_lQhYfwmg,25
KMAtlTUjans,UCFPySgAumPBFo0VFf8hjCjw,2
KMJ73QWobUc,UCOLdaAcrdzYY3ug15EuuFAg,26
kMmkCWZGeT4,UCn0XmAUFv6d2tofMFEesSNw,24
kMNZhXQPMjI,UCs_mHlm5_C82W5WCIJaSMbQ,22
Kmq2baMGWNM,UC7301rstHsGPohgeR_kh8Pw,26
KMSsxBLyM5c,UCrjQG1gLZ4cDwIzrGA5pRBw,22
KMYG64nShPk,UCcrktZCp1tY9eDqrk6fMrsA,24
kn4TdTb16dc,UCBR9iW2qo_7LP9_9u3A2ZeQ,20
Kn5i-WP-3ho,UC0CXMeU0432EMgBnlBaY_yA,27
kNS1DkoDEmc,UCWqN5l7FwMO6-gT8Dg9mx5A,22
KnVfZudJQnE,UCckltLEhFLv8Xz_lQhYfwmg,25
KO8RsEQoj-U,UCRtAu8OVYVfuNZmTV-Ug0zA,27
kOfV9HmbbT8,UCu_V8lfzyGspxP-LNFowW9w,10
KOiFs6MnSXQ,UC-ss1l2vO46QAgyCsPRIVDA,27
kOkVWFtA2QM,UCEUSUxrhCt4n0Pp9WB7q7-w,24
KOkwwoSU_6s,UCKA7SQOUkD1_z5lr016Q70w,22
KoRaSsft_KQ,UCaRBojHlDl24Tzh6Vt6dihQ,20
koRpHhAk2KU,UCckltLEhFLv8Xz_lQhYfwmg,25
KpDa4Al4vcM,UCs_mHlm5_C82W5WCIJaSMbQ,22
kpfvosPoEl0,UCckltLEhFLv8Xz_lQhYfwmg,25
KPM7Z0TkeJ0,UCckltLEhFLv8Xz_lQhYfwmg,25
KPQTWnmvges,UCDO8zlJiV9ZgaMMK2DyX1Dw,17
kPVQoGuY8Ps,UCCK3OZi788Ok44K97WAhLKQ,25
KpZ2FQ7rC0k,UCFPySgAumPBFo0VFf8hjCjw,2
KQDwY9K6NfU,UC1Q3UfVjchyhbtyJXc_mu5w,24
kqDxsUdDFgc,UCU5WmQA3Ur1Yriw5pMqoBNQ,24
kqlfqM8XALU,UCNyujDJFZqQml78mdpb2rNA,24
KqpChRr-CCo,UCrjQG1gLZ4cDwIzrGA5pRBw,22
kqPCU8L4XQU,UC3C6rQHX8pkjSyOm-620k3w,28
KQQrDQLH2d0,UCCK3OZi788Ok44K97WAhLKQ,25
kQtY6s6a5QE,UCmqflTSJ6911aCrnaWIXxsA,24
KquvgG1pzw4,UCr8qGT-Mv9tdCo-aPr06REQ,1
kqw7_4x8QHw,UCnY7v189bwoSTFFYD_PNWhQ,27
Kr214Ei7mjU,UCR5y9OV23c0jJ4RGwDvGnLw,27
kREEOEzB0js,UCwkHQPpM4IvsJZiIwW9_8Ng,22
krimEHvCQVA,UCCK3OZi788Ok44K97WAhLKQ,25
KrIz_YnGqv8,UCgnFSj7jQffD5V5m05j4dPw,22
kRL5VxS4M84,UC92h2ZVbLNazWe038DnzIUA,22
KrN2euuzvAo,UCckltLEhFLv8Xz_lQhYfwmg,25
KRnmDWMB9Q8,UCEuz_HGv5er0LZsztjO4g5Q,24
KRtLjfReifg,UCn0XmAUFv6d2tofMFEesSNw,24
